Vt,W,L,T,Vgs,Vds,Ids
-21.0,35,12,0,-20.0,1.0,3.3465e-14
-20.8,35,12,0,-19.8,1.0,3.3465e-14
-20.6,35,12,0,-19.6,1.0,3.3465e-14
-20.4,35,12,0,-19.4,1.0,3.3465e-14
-20.2,35,12,0,-19.2,1.0,3.3465e-14
-20.0,35,12,0,-19.0,1.0,3.3465e-14
-19.8,35,12,0,-18.8,1.0,3.3465e-14
-19.6,35,12,0,-18.6,1.0,3.3465e-14
-19.4,35,12,0,-18.4,1.0,3.3465e-14
-19.2,35,12,0,-18.2,1.0,3.3465e-14
-19.0,35,12,0,-18.0,1.0,3.3465e-14
-18.8,35,12,0,-17.8,1.0,3.3465e-14
-18.6,35,12,0,-17.6,1.0,3.3465e-14
-18.4,35,12,0,-17.4,1.0,3.3465e-14
-18.2,35,12,0,-17.2,1.0,3.3465e-14
-18.0,35,12,0,-17.0,1.0,3.3465e-14
-17.8,35,12,0,-16.8,1.0,3.3465e-14
-17.6,35,12,0,-16.6,1.0,3.3465e-14
-17.4,35,12,0,-16.4,1.0,3.3465e-14
-17.2,35,12,0,-16.2,1.0,3.3465e-14
-17.0,35,12,0,-16.0,1.0,3.3465e-14
-16.8,35,12,0,-15.8,1.0,3.3465e-14
-16.6,35,12,0,-15.6,1.0,3.3465e-14
-16.4,35,12,0,-15.4,1.0,3.3465e-14
-16.2,35,12,0,-15.2,1.0,3.3465e-14
-16.0,35,12,0,-15.0,1.0,3.3465e-14
-15.8,35,12,0,-14.8,1.0,3.3465e-14
-15.6,35,12,0,-14.6,1.0,3.3465e-14
-15.4,35,12,0,-14.4,1.0,3.3465e-14
-15.2,35,12,0,-14.2,1.0,3.3465e-14
-15.0,35,12,0,-14.0,1.0,3.3465e-14
-14.8,35,12,0,-13.8,1.0,3.3465e-14
-14.6,35,12,0,-13.6,1.0,3.3465e-14
-14.4,35,12,0,-13.4,1.0,3.3465e-14
-14.2,35,12,0,-13.2,1.0,3.3465e-14
-14.0,35,12,0,-13.0,1.0,3.3465e-14
-13.8,35,12,0,-12.8,1.0,3.3465e-14
-13.6,35,12,0,-12.6,1.0,3.3465e-14
-13.4,35,12,0,-12.4,1.0,3.3465e-14
-13.2,35,12,0,-12.2,1.0,3.3465e-14
-13.0,35,12,0,-12.0,1.0,3.3465e-14
-12.8,35,12,0,-11.8,1.0,3.3465e-14
-12.6,35,12,0,-11.6,1.0,3.3465e-14
-12.4,35,12,0,-11.4,1.0,3.3465e-14
-12.2,35,12,0,-11.2,1.0,3.3465e-14
-12.0,35,12,0,-11.0,1.0,3.3465e-14
-11.8,35,12,0,-10.8,1.0,3.3465e-14
-11.6,35,12,0,-10.6,1.0,3.3465e-14
-11.4,35,12,0,-10.4,1.0,3.3465e-14
-11.2,35,12,0,-10.2,1.0,3.3465e-14
-11.0,35,12,0,-10.0,1.0,3.3465e-14
-10.8,35,12,0,-9.8,1.0,3.3465e-14
-10.6,35,12,0,-9.6,1.0,3.3465e-14
-10.4,35,12,0,-9.4,1.0,3.3465e-14
-10.2,35,12,0,-9.2,1.0,3.3465e-14
-10.0,35,12,0,-9.0,1.0,3.3465e-14
-9.8,35,12,0,-8.8,1.0,3.3465e-14
-9.6,35,12,0,-8.6,1.0,3.3465e-14
-9.4,35,12,0,-8.4,1.0,3.3465e-14
-9.2,35,12,0,-8.2,1.0,3.3465e-14
-9.0,35,12,0,-8.0,1.0,3.3465e-14
-8.8,35,12,0,-7.8,1.0,3.3465e-14
-8.6,35,12,0,-7.6,1.0,3.3465e-14
-8.4,35,12,0,-7.4,1.0,3.3465e-14
-8.2,35,12,0,-7.2,1.0,3.3465e-14
-8.0,35,12,0,-7.0,1.0,3.3465e-14
-7.8,35,12,0,-6.8,1.0,3.3465e-14
-7.6,35,12,0,-6.6,1.0,3.3465e-14
-7.4,35,12,0,-6.4,1.0,3.3465e-14
-7.2,35,12,0,-6.2,1.0,3.3465e-14
-7.0,35,12,0,-6.0,1.0,3.3465e-14
-6.8,35,12,0,-5.8,1.0,3.3465e-14
-6.6,35,12,0,-5.6,1.0,3.3465e-14
-6.4,35,12,0,-5.4,1.0,3.3465e-14
-6.2,35,12,0,-5.2,1.0,3.3465e-14
-6.0,35,12,0,-5.0,1.0,3.3465e-14
-5.8,35,12,0,-4.8,1.0,3.3465e-14
-5.6,35,12,0,-4.6,1.0,3.3465e-14
-5.4,35,12,0,-4.4,1.0,3.3465e-14
-5.2,35,12,0,-4.2,1.0,3.3465e-14
-5.0,35,12,0,-4.0,1.0,3.3465e-14
-4.8,35,12,0,-3.8,1.0,3.3465e-14
-4.6,35,12,0,-3.6,1.0,3.3465e-14
-4.4,35,12,0,-3.4,1.0,3.3465e-14
-4.2,35,12,0,-3.2,1.0,3.3465e-14
-4.0,35,12,0,-3.0,1.0,3.3465e-14
-3.8,35,12,0,-2.8,1.0,3.3465e-14
-3.6,35,12,0,-2.6,1.0,3.3465e-14
-3.4,35,12,0,-2.4,1.0,3.3465e-14
-3.2,35,12,0,-2.2,1.0,3.3465e-14
-3.0,35,12,0,-2.0,1.0,3.3465e-14
-2.8,35,12,0,-1.8,1.0,3.3465e-14
-2.6,35,12,0,-1.6,1.0,3.3465e-14
-2.4,35,12,0,-1.4,1.0,3.3465e-14
-2.2,35,12,0,-1.2,1.0,3.3465e-14
-2.0,35,12,0,-1.0,1.0,3.3465e-14
-1.8,35,12,0,-0.8,1.0,3.3466e-14
-1.6,35,12,0,-0.6,1.0,3.3485e-14
-20.4,35,12,0,-0.4,20.0,3.5896e-14
-20.2,35,12,0,-0.2,20.0,9.4243e-14
-20.00000000000004,35,12,0,-3.7581e-14,20.0,1.585e-12
-19.8,35,12,0,0.2,20.0,4.0102e-11
-19.6,35,12,0,0.4,20.0,9.9948e-10
-19.4,35,12,0,0.6,20.0,1.4447e-08
-0.19999999999999996,35,12,0,0.8,1.0,3.5907e-08
0.0,35,12,0,1.0,1.0,9.5727e-08
0.19999999999999996,35,12,0,1.2,1.0,1.8379e-07
0.3999999999999999,35,12,0,1.4,1.0,3.0626e-07
0.6000000000000001,35,12,0,1.6,1.0,4.692e-07
0.8,35,12,0,1.8,1.0,6.772e-07
1.0,35,12,0,2.0,1.0,9.3298e-07
-2.8,35,12,0,2.2,5.0,1.4726e-06
-2.6,35,12,0,2.4,5.0,1.9569e-06
-2.4,35,12,0,2.6,5.0,2.5373e-06
-2.2,35,12,0,2.8,5.0,3.2206e-06
-2.0,35,12,0,3.0,5.0,4.013e-06
-1.7999999999999998,35,12,0,3.2,5.0,4.9197e-06
-1.6,35,12,0,3.4,5.0,5.9451e-06
-1.4,35,12,0,3.6,5.0,7.0927e-06
-1.2000000000000002,35,12,0,3.8,5.0,8.3654e-06
-1.0,35,12,0,4.0,5.0,9.7654e-06
-0.7999999999999998,35,12,0,4.2,5.0,1.1294e-05
-0.5999999999999996,35,12,0,4.4,5.0,1.2952e-05
-0.40000000000000036,35,12,0,4.6,5.0,1.474e-05
-0.20000000000000018,35,12,0,4.8,5.0,1.6658e-05
0.0,35,12,0,5.0,5.0,1.8704e-05
0.20000000000000018,35,12,0,5.2,5.0,2.0876e-05
0.40000000000000036,35,12,0,5.4,5.0,2.3175e-05
0.5999999999999996,35,12,0,5.6,5.0,2.5596e-05
0.7999999999999998,35,12,0,5.8,5.0,2.8137e-05
1.0,35,12,0,6.0,5.0,3.0796e-05
1.2000000000000002,35,12,0,6.2,5.0,3.3569e-05
1.4000000000000004,35,12,0,6.4,5.0,3.6453e-05
1.5999999999999996,35,12,0,6.6,5.0,3.9444e-05
1.7999999999999998,35,12,0,6.8,5.0,4.2538e-05
2.0,35,12,0,7.0,5.0,4.5731e-05
2.2,35,12,0,7.2,5.0,4.9019e-05
2.4000000000000004,35,12,0,7.4,5.0,5.2398e-05
2.5999999999999996,35,12,0,7.6,5.0,5.5863e-05
2.8,35,12,0,7.8,5.0,5.941e-05
3.0,35,12,0,8.0,5.0,6.3034e-05
3.1999999999999993,35,12,0,8.2,5.0,6.6732e-05
3.4000000000000004,35,12,0,8.4,5.0,7.05e-05
3.5999999999999996,35,12,0,8.6,5.0,7.4332e-05
3.8000000000000007,35,12,0,8.8,5.0,7.8224e-05
4.0,35,12,0,9.0,5.0,8.2174e-05
4.199999999999999,35,12,0,9.2,5.0,8.6175e-05
4.4,35,12,0,9.4,5.0,9.0226e-05
4.6,35,12,0,9.6,5.0,9.4321e-05
4.800000000000001,35,12,0,9.8,5.0,9.8458e-05
5.0,35,12,0,10.0,5.0,0.00010263
5.199999999999999,35,12,0,10.2,5.0,0.00010684
5.4,35,12,0,10.4,5.0,0.00011108
5.6,35,12,0,10.6,5.0,0.00011535
5.800000000000001,35,12,0,10.8,5.0,0.00011964
6.0,35,12,0,11.0,5.0,0.00012395
6.199999999999999,35,12,0,11.2,5.0,0.00012828
6.4,35,12,0,11.4,5.0,0.00013263
6.6,35,12,0,11.6,5.0,0.000137
6.800000000000001,35,12,0,11.8,5.0,0.00014137
7.0,35,12,0,12.0,5.0,0.00014575
7.199999999999999,35,12,0,12.2,5.0,0.00015014
7.4,35,12,0,12.4,5.0,0.00015453
7.6,35,12,0,12.6,5.0,0.00015893
2.8000000000000007,35,12,0,12.8,10.0,0.00019788
3.0,35,12,0,13.0,10.0,0.00020422
3.1999999999999993,35,12,0,13.2,10.0,0.00021063
3.4000000000000004,35,12,0,13.4,10.0,0.00021708
3.5999999999999996,35,12,0,13.6,10.0,0.00022358
3.8000000000000007,35,12,0,13.8,10.0,0.00023012
4.0,35,12,0,14.0,10.0,0.00023671
4.199999999999999,35,12,0,14.2,10.0,0.00024334
4.4,35,12,0,14.4,10.0,0.00025001
4.6,35,12,0,14.6,10.0,0.00025671
4.800000000000001,35,12,0,14.8,10.0,0.00026345
5.0,35,12,0,15.0,10.0,0.00027023
5.199999999999999,35,12,0,15.2,10.0,0.00027703
5.4,35,12,0,15.4,10.0,0.00028387
5.6,35,12,0,15.6,10.0,0.00029073
5.800000000000001,35,12,0,15.8,10.0,0.00029762
6.0,35,12,0,16.0,10.0,0.00030453
6.199999999999999,35,12,0,16.2,10.0,0.00031147
6.399999999999999,35,12,0,16.4,10.0,0.00031842
6.600000000000001,35,12,0,16.6,10.0,0.0003254
6.800000000000001,35,12,0,16.8,10.0,0.00033239
7.0,35,12,0,17.0,10.0,0.0003394
7.199999999999999,35,12,0,17.2,10.0,0.00034642
7.399999999999999,35,12,0,17.4,10.0,0.00035345
7.600000000000001,35,12,0,17.6,10.0,0.0003605
7.800000000000001,35,12,0,17.8,10.0,0.00036755
8.0,35,12,0,18.0,10.0,0.00037462
8.2,35,12,0,18.2,10.0,0.00038169
8.399999999999999,35,12,0,18.4,10.0,0.00038877
8.600000000000001,35,12,0,18.6,10.0,0.00039585
8.8,35,12,0,18.8,10.0,0.00040293
9.0,35,12,0,19.0,10.0,0.00041002
9.2,35,12,0,19.2,10.0,0.00041711
9.399999999999999,35,12,0,19.4,10.0,0.0004242
9.600000000000001,35,12,0,19.6,10.0,0.00043129
9.8,35,12,0,19.8,10.0,0.00043838
10.0,35,12,0,20.0,10.0,0.00044546
-21.0,35,12,25,-20.0,1.0,2.6833e-13
-20.8,35,12,25,-19.8,1.0,2.6833e-13
-20.6,35,12,25,-19.6,1.0,2.6833e-13
-20.4,35,12,25,-19.4,1.0,2.6833e-13
-20.2,35,12,25,-19.2,1.0,2.6833e-13
-20.0,35,12,25,-19.0,1.0,2.6833e-13
-19.8,35,12,25,-18.8,1.0,2.6833e-13
-19.6,35,12,25,-18.6,1.0,2.6833e-13
-19.4,35,12,25,-18.4,1.0,2.6833e-13
-19.2,35,12,25,-18.2,1.0,2.6833e-13
-19.0,35,12,25,-18.0,1.0,2.6833e-13
-18.8,35,12,25,-17.8,1.0,2.6833e-13
-18.6,35,12,25,-17.6,1.0,2.6833e-13
-18.4,35,12,25,-17.4,1.0,2.6833e-13
-18.2,35,12,25,-17.2,1.0,2.6833e-13
-18.0,35,12,25,-17.0,1.0,2.6833e-13
-17.8,35,12,25,-16.8,1.0,2.6833e-13
-17.6,35,12,25,-16.6,1.0,2.6833e-13
-17.4,35,12,25,-16.4,1.0,2.6833e-13
-17.2,35,12,25,-16.2,1.0,2.6833e-13
-17.0,35,12,25,-16.0,1.0,2.6833e-13
-16.8,35,12,25,-15.8,1.0,2.6833e-13
-16.6,35,12,25,-15.6,1.0,2.6833e-13
-16.4,35,12,25,-15.4,1.0,2.6833e-13
-16.2,35,12,25,-15.2,1.0,2.6833e-13
-16.0,35,12,25,-15.0,1.0,2.6833e-13
-15.8,35,12,25,-14.8,1.0,2.6833e-13
-15.6,35,12,25,-14.6,1.0,2.6833e-13
-15.4,35,12,25,-14.4,1.0,2.6833e-13
-15.2,35,12,25,-14.2,1.0,2.6833e-13
-15.0,35,12,25,-14.0,1.0,2.6833e-13
-14.8,35,12,25,-13.8,1.0,2.6833e-13
-14.6,35,12,25,-13.6,1.0,2.6833e-13
-14.4,35,12,25,-13.4,1.0,2.6833e-13
-14.2,35,12,25,-13.2,1.0,2.6833e-13
-14.0,35,12,25,-13.0,1.0,2.6833e-13
-13.8,35,12,25,-12.8,1.0,2.6833e-13
-13.6,35,12,25,-12.6,1.0,2.6833e-13
-13.4,35,12,25,-12.4,1.0,2.6833e-13
-13.2,35,12,25,-12.2,1.0,2.6833e-13
-13.0,35,12,25,-12.0,1.0,2.6833e-13
-12.8,35,12,25,-11.8,1.0,2.6833e-13
-12.6,35,12,25,-11.6,1.0,2.6833e-13
-12.4,35,12,25,-11.4,1.0,2.6833e-13
-12.2,35,12,25,-11.2,1.0,2.6833e-13
-12.0,35,12,25,-11.0,1.0,2.6833e-13
-11.8,35,12,25,-10.8,1.0,2.6833e-13
-11.6,35,12,25,-10.6,1.0,2.6833e-13
-11.4,35,12,25,-10.4,1.0,2.6833e-13
-11.2,35,12,25,-10.2,1.0,2.6833e-13
-11.0,35,12,25,-10.0,1.0,2.6833e-13
-10.8,35,12,25,-9.8,1.0,2.6833e-13
-10.6,35,12,25,-9.6,1.0,2.6833e-13
-10.4,35,12,25,-9.4,1.0,2.6833e-13
-10.2,35,12,25,-9.2,1.0,2.6833e-13
-10.0,35,12,25,-9.0,1.0,2.6833e-13
-9.8,35,12,25,-8.8,1.0,2.6833e-13
-9.6,35,12,25,-8.6,1.0,2.6833e-13
-9.4,35,12,25,-8.4,1.0,2.6833e-13
-9.2,35,12,25,-8.2,1.0,2.6833e-13
-9.0,35,12,25,-8.0,1.0,2.6833e-13
-8.8,35,12,25,-7.8,1.0,2.6833e-13
-8.6,35,12,25,-7.6,1.0,2.6833e-13
-8.4,35,12,25,-7.4,1.0,2.6833e-13
-8.2,35,12,25,-7.2,1.0,2.6833e-13
-8.0,35,12,25,-7.0,1.0,2.6833e-13
-7.8,35,12,25,-6.8,1.0,2.6833e-13
-7.6,35,12,25,-6.6,1.0,2.6833e-13
-7.4,35,12,25,-6.4,1.0,2.6833e-13
-7.2,35,12,25,-6.2,1.0,2.6833e-13
-7.0,35,12,25,-6.0,1.0,2.6833e-13
-6.8,35,12,25,-5.8,1.0,2.6833e-13
-6.6,35,12,25,-5.6,1.0,2.6833e-13
-6.4,35,12,25,-5.4,1.0,2.6833e-13
-6.2,35,12,25,-5.2,1.0,2.6833e-13
-6.0,35,12,25,-5.0,1.0,2.6833e-13
-5.8,35,12,25,-4.8,1.0,2.6833e-13
-5.6,35,12,25,-4.6,1.0,2.6833e-13
-5.4,35,12,25,-4.4,1.0,2.6833e-13
-5.2,35,12,25,-4.2,1.0,2.6833e-13
-5.0,35,12,25,-4.0,1.0,2.6833e-13
-4.8,35,12,25,-3.8,1.0,2.6833e-13
-4.6,35,12,25,-3.6,1.0,2.6833e-13
-4.4,35,12,25,-3.4,1.0,2.6833e-13
-4.2,35,12,25,-3.2,1.0,2.6833e-13
-4.0,35,12,25,-3.0,1.0,2.6833e-13
-3.8,35,12,25,-2.8,1.0,2.6833e-13
-3.6,35,12,25,-2.6,1.0,2.6833e-13
-3.4,35,12,25,-2.4,1.0,2.6833e-13
-3.2,35,12,25,-2.2,1.0,2.6833e-13
-3.0,35,12,25,-2.0,1.0,2.6833e-13
-2.8,35,12,25,-1.8,1.0,2.6833e-13
-2.6,35,12,25,-1.6,1.0,2.6833e-13
-2.4,35,12,25,-1.4,1.0,2.6833e-13
-2.2,35,12,25,-1.2,1.0,2.6833e-13
-2.0,35,12,25,-1.0,1.0,2.6833e-13
-1.8,35,12,25,-0.8,1.0,2.6833e-13
-1.6,35,12,25,-0.6,1.0,2.6844e-13
-20.4,35,12,25,-0.4,20.0,2.78e-13
-20.2,35,12,25,-0.2,20.0,4.5488e-13
-20.00000000000004,35,12,25,-3.7581e-14,20.0,3.9128e-12
-19.8,35,12,25,0.2,20.0,7.2021e-11
-19.6,35,12,25,0.4,20.0,1.355e-09
-19.4,35,12,25,0.6,20.0,1.5778e-08
-0.19999999999999996,35,12,25,0.8,1.0,3.7646e-08
0.0,35,12,25,1.0,1.0,9.8454e-08
0.19999999999999996,35,12,25,1.2,1.0,1.8594e-07
0.3999999999999999,35,12,25,1.4,1.0,3.0491e-07
0.6000000000000001,35,12,25,1.6,1.0,4.6055e-07
0.8,35,12,25,1.8,1.0,6.5686e-07
1.0,35,12,25,2.0,1.0,8.9636e-07
-2.8,35,12,25,2.2,5.0,1.4163e-06
-2.6,35,12,25,2.4,5.0,1.871e-06
-2.4,35,12,25,2.6,5.0,2.4148e-06
-2.2,35,12,25,2.8,5.0,3.0545e-06
-2.0,35,12,25,3.0,5.0,3.7959e-06
-1.7999999999999998,35,12,25,3.2,5.0,4.6443e-06
-1.6,35,12,25,3.4,5.0,5.6042e-06
-1.4,35,12,25,3.6,5.0,6.6794e-06
-1.2000000000000002,35,12,25,3.8,5.0,7.8729e-06
-1.0,35,12,25,4.0,5.0,9.1873e-06
-0.7999999999999998,35,12,25,4.2,5.0,1.0624e-05
-0.5999999999999996,35,12,25,4.4,5.0,1.2185e-05
-0.40000000000000036,35,12,25,4.6,5.0,1.387e-05
-0.20000000000000018,35,12,25,4.8,5.0,1.5679e-05
0.0,35,12,25,5.0,5.0,1.7612e-05
0.20000000000000018,35,12,25,5.2,5.0,1.9667e-05
0.40000000000000036,35,12,25,5.4,5.0,2.1845e-05
0.5999999999999996,35,12,25,5.6,5.0,2.4142e-05
0.7999999999999998,35,12,25,5.8,5.0,2.6556e-05
1.0,35,12,25,6.0,5.0,2.9085e-05
1.2000000000000002,35,12,25,6.2,5.0,3.1726e-05
1.4000000000000004,35,12,25,6.4,5.0,3.4476e-05
1.5999999999999996,35,12,25,6.6,5.0,3.7331e-05
1.7999999999999998,35,12,25,6.8,5.0,4.0289e-05
2.0,35,12,25,7.0,5.0,4.3344e-05
2.2,35,12,25,7.2,5.0,4.6495e-05
2.4000000000000004,35,12,25,7.4,5.0,4.9735e-05
2.5999999999999996,35,12,25,7.6,5.0,5.3062e-05
2.8,35,12,25,7.8,5.0,5.6471e-05
3.0,35,12,25,8.0,5.0,5.9959e-05
3.1999999999999993,35,12,25,8.2,5.0,6.3521e-05
3.4000000000000004,35,12,25,8.4,5.0,6.7153e-05
3.5999999999999996,35,12,25,8.6,5.0,7.0851e-05
3.8000000000000007,35,12,25,8.8,5.0,7.4611e-05
4.0,35,12,25,9.0,5.0,7.8428e-05
4.199999999999999,35,12,25,9.2,5.0,8.2301e-05
4.4,35,12,25,9.4,5.0,8.6223e-05
4.6,35,12,25,9.6,5.0,9.0193e-05
4.800000000000001,35,12,25,9.8,5.0,9.4205e-05
5.0,35,12,25,10.0,5.0,9.8257e-05
5.199999999999999,35,12,25,10.2,5.0,0.00010235
5.4,35,12,25,10.4,5.0,0.00010647
5.6,35,12,25,10.6,5.0,0.00011062
5.800000000000001,35,12,25,10.8,5.0,0.0001148
6.0,35,12,25,11.0,5.0,0.000119
6.199999999999999,35,12,25,11.2,5.0,0.00012322
6.4,35,12,25,11.4,5.0,0.00012746
6.6,35,12,25,11.6,5.0,0.00013172
6.800000000000001,35,12,25,11.8,5.0,0.00013599
7.0,35,12,25,12.0,5.0,0.00014028
7.199999999999999,35,12,25,12.2,5.0,0.00014457
7.4,35,12,25,12.4,5.0,0.00014887
2.5999999999999996,35,12,25,12.6,10.0,0.00018495
2.8000000000000007,35,12,25,12.8,10.0,0.00019112
3.0,35,12,25,13.0,10.0,0.00019734
3.1999999999999993,35,12,25,13.2,10.0,0.00020362
3.4000000000000004,35,12,25,13.4,10.0,0.00020994
3.5999999999999996,35,12,25,13.6,10.0,0.00021632
3.8000000000000007,35,12,25,13.8,10.0,0.00022275
4.0,35,12,25,14.0,10.0,0.00022922
4.199999999999999,35,12,25,14.2,10.0,0.00023574
4.4,35,12,25,14.4,10.0,0.00024229
4.6,35,12,25,14.6,10.0,0.00024889
4.800000000000001,35,12,25,14.8,10.0,0.00025552
5.0,35,12,25,15.0,10.0,0.00026219
5.199999999999999,35,12,25,15.2,10.0,0.00026889
5.4,35,12,25,15.4,10.0,0.00027562
5.6,35,12,25,15.6,10.0,0.00028238
5.800000000000001,35,12,25,15.8,10.0,0.00028917
6.0,35,12,25,16.0,10.0,0.00029598
6.199999999999999,35,12,25,16.2,10.0,0.00030282
6.399999999999999,35,12,25,16.4,10.0,0.00030968
6.600000000000001,35,12,25,16.6,10.0,0.00031656
6.800000000000001,35,12,25,16.8,10.0,0.00032346
7.0,35,12,25,17.0,10.0,0.00033038
7.199999999999999,35,12,25,17.2,10.0,0.00033732
7.399999999999999,35,12,25,17.4,10.0,0.00034426
7.600000000000001,35,12,25,17.6,10.0,0.00035123
7.800000000000001,35,12,25,17.8,10.0,0.0003582
8.0,35,12,25,18.0,10.0,0.00036518
8.2,35,12,25,18.2,10.0,0.00037217
8.399999999999999,35,12,25,18.4,10.0,0.00037917
8.600000000000001,35,12,25,18.6,10.0,0.00038618
8.8,35,12,25,18.8,10.0,0.00039319
9.0,35,12,25,19.0,10.0,0.00040021
9.2,35,12,25,19.2,10.0,0.00040723
9.399999999999999,35,12,25,19.4,10.0,0.00041425
9.600000000000001,35,12,25,19.6,10.0,0.00042127
9.8,35,12,25,19.8,10.0,0.00042828
10.0,35,12,25,20.0,10.0,0.0004353
-21.0,35,12,80,-20.0,1.0,9.2698e-12
-20.8,35,12,80,-19.8,1.0,9.2698e-12
-20.6,35,12,80,-19.6,1.0,9.2698e-12
-20.4,35,12,80,-19.4,1.0,9.2698e-12
-20.2,35,12,80,-19.2,1.0,9.2698e-12
-20.0,35,12,80,-19.0,1.0,9.2698e-12
-19.8,35,12,80,-18.8,1.0,9.2698e-12
-19.6,35,12,80,-18.6,1.0,9.2698e-12
-19.4,35,12,80,-18.4,1.0,9.2698e-12
-19.2,35,12,80,-18.2,1.0,9.2698e-12
-19.0,35,12,80,-18.0,1.0,9.2698e-12
-18.8,35,12,80,-17.8,1.0,9.2698e-12
-18.6,35,12,80,-17.6,1.0,9.2698e-12
-18.4,35,12,80,-17.4,1.0,9.2698e-12
-18.2,35,12,80,-17.2,1.0,9.2698e-12
-18.0,35,12,80,-17.0,1.0,9.2698e-12
-17.8,35,12,80,-16.8,1.0,9.2698e-12
-17.6,35,12,80,-16.6,1.0,9.2698e-12
-17.4,35,12,80,-16.4,1.0,9.2698e-12
-17.2,35,12,80,-16.2,1.0,9.2698e-12
-17.0,35,12,80,-16.0,1.0,9.2698e-12
-16.8,35,12,80,-15.8,1.0,9.2698e-12
-16.6,35,12,80,-15.6,1.0,9.2698e-12
-16.4,35,12,80,-15.4,1.0,9.2698e-12
-16.2,35,12,80,-15.2,1.0,9.2698e-12
-16.0,35,12,80,-15.0,1.0,9.2698e-12
-15.8,35,12,80,-14.8,1.0,9.2698e-12
-15.6,35,12,80,-14.6,1.0,9.2698e-12
-15.4,35,12,80,-14.4,1.0,9.2698e-12
-15.2,35,12,80,-14.2,1.0,9.2698e-12
-15.0,35,12,80,-14.0,1.0,9.2698e-12
-14.8,35,12,80,-13.8,1.0,9.2698e-12
-14.6,35,12,80,-13.6,1.0,9.2698e-12
-14.4,35,12,80,-13.4,1.0,9.2698e-12
-14.2,35,12,80,-13.2,1.0,9.2698e-12
-14.0,35,12,80,-13.0,1.0,9.2698e-12
-13.8,35,12,80,-12.8,1.0,9.2698e-12
-13.6,35,12,80,-12.6,1.0,9.2698e-12
-13.4,35,12,80,-12.4,1.0,9.2698e-12
-13.2,35,12,80,-12.2,1.0,9.2698e-12
-13.0,35,12,80,-12.0,1.0,9.2698e-12
-12.8,35,12,80,-11.8,1.0,9.2698e-12
-12.6,35,12,80,-11.6,1.0,9.2698e-12
-12.4,35,12,80,-11.4,1.0,9.2698e-12
-12.2,35,12,80,-11.2,1.0,9.2698e-12
-12.0,35,12,80,-11.0,1.0,9.2698e-12
-11.8,35,12,80,-10.8,1.0,9.2698e-12
-11.6,35,12,80,-10.6,1.0,9.2698e-12
-11.4,35,12,80,-10.4,1.0,9.2698e-12
-11.2,35,12,80,-10.2,1.0,9.2698e-12
-11.0,35,12,80,-10.0,1.0,9.2698e-12
-10.8,35,12,80,-9.8,1.0,9.2698e-12
-10.6,35,12,80,-9.6,1.0,9.2698e-12
-10.4,35,12,80,-9.4,1.0,9.2698e-12
-10.2,35,12,80,-9.2,1.0,9.2698e-12
-10.0,35,12,80,-9.0,1.0,9.2698e-12
-9.8,35,12,80,-8.8,1.0,9.2698e-12
-9.6,35,12,80,-8.6,1.0,9.2698e-12
-9.4,35,12,80,-8.4,1.0,9.2698e-12
-9.2,35,12,80,-8.2,1.0,9.2698e-12
-9.0,35,12,80,-8.0,1.0,9.2698e-12
-8.8,35,12,80,-7.8,1.0,9.2698e-12
-8.6,35,12,80,-7.6,1.0,9.2698e-12
-8.4,35,12,80,-7.4,1.0,9.2698e-12
-8.2,35,12,80,-7.2,1.0,9.2698e-12
-8.0,35,12,80,-7.0,1.0,9.2698e-12
-7.8,35,12,80,-6.8,1.0,9.2698e-12
-7.6,35,12,80,-6.6,1.0,9.2698e-12
-7.4,35,12,80,-6.4,1.0,9.2698e-12
-7.2,35,12,80,-6.2,1.0,9.2698e-12
-7.0,35,12,80,-6.0,1.0,9.2698e-12
-6.8,35,12,80,-5.8,1.0,9.2698e-12
-6.6,35,12,80,-5.6,1.0,9.2698e-12
-6.4,35,12,80,-5.4,1.0,9.2698e-12
-6.2,35,12,80,-5.2,1.0,9.2698e-12
-6.0,35,12,80,-5.0,1.0,9.2698e-12
-5.8,35,12,80,-4.8,1.0,9.2698e-12
-5.6,35,12,80,-4.6,1.0,9.2698e-12
-5.4,35,12,80,-4.4,1.0,9.2698e-12
-5.2,35,12,80,-4.2,1.0,9.2698e-12
-5.0,35,12,80,-4.0,1.0,9.2698e-12
-4.8,35,12,80,-3.8,1.0,9.2698e-12
-4.6,35,12,80,-3.6,1.0,9.2698e-12
-4.4,35,12,80,-3.4,1.0,9.2698e-12
-4.2,35,12,80,-3.2,1.0,9.2698e-12
-4.0,35,12,80,-3.0,1.0,9.2698e-12
-3.8,35,12,80,-2.8,1.0,9.2698e-12
-3.6,35,12,80,-2.6,1.0,9.2698e-12
-3.4,35,12,80,-2.4,1.0,9.2698e-12
-3.2,35,12,80,-2.2,1.0,9.2698e-12
-3.0,35,12,80,-2.0,1.0,9.2698e-12
-2.8,35,12,80,-1.8,1.0,9.2698e-12
-2.6,35,12,80,-1.6,1.0,9.2698e-12
-2.4,35,12,80,-1.4,1.0,9.2698e-12
-2.2,35,12,80,-1.2,1.0,9.2698e-12
-2.0,35,12,80,-1.0,1.0,9.2699e-12
-1.8,35,12,80,-0.8,1.0,9.27e-12
-1.6,35,12,80,-0.6,1.0,9.2723e-12
-1.4,35,12,80,-0.4,1.0,9.3008e-12
-20.2,35,12,80,-0.2,20.0,1.0584e-11
